PLATE_E MJD_E FIBER_E THING_ID_E PLATE_B MJD_B FIBER_B THING_ID_B
7870 57016 254 75545579 3590 55201 402 75623173
7870 57016 258 75545912 4223 55451 306 75623506
7870 57016 258 75545912 3590 55201 370 75623506
7870 57016 266 84250531 4223 55451 378 84364390
7870 57016 271 87788017 3590 55201 382 87913447
7870 57016 271 87788017 4222 55444 17 87913447
7870 57016 272 94631589 3589 55186 154 94797074
7870 57016 272 94631589 4222 55444 10 94797074
7870 57016 306 87786537 3588 55184 8 87911967
7870 57016 306 87786537 4222 55444 31 87911967
7870 57016 309 87786412 3589 55186 198 87911843
7870 57016 309 87786412 4222 55444 26 87911843
7870 57016 312 87786649 3590 55201 424 87912079
7870 57016 312 87786649 4223 55451 406 87912079
7870 57016 322 68193009 3590 55201 409 68227693
7870 57016 322 68193009 4223 55451 392 68227693
7870 57016 344 84238046 3589 55186 190 84351850
7870 57016 344 84238046 4223 55451 404 84351850
7870 57016 356 94635892 4223 55451 408 94801371
7870 57016 356 94635892 3588 55184 24 94801371
7870 57016 359 94634416 4222 55444 80 94799901
7870 57016 362 75549545 4222 55444 44 75627142
7870 57016 377 75550122 3588 55184 58 75627720
7870 57016 377 75550122 4222 55444 92 75627720
7870 57016 386 87784580 4222 55444 70 87910008
7870 57016 386 87784580 3588 55184 36 87910008
7870 57016 396 94636807 4222 55444 77 94802286
7870 57016 396 94636807 3589 55186 236 94802286
7870 57016 400 94636364 4222 55444 118 94801844
7870 57016 400 94636364 4223 55451 454 94801844
7870 57016 400 94636364 3589 55186 262 94801844
7870 57016 404 75550911 3589 55186 254 75628505
7870 57016 404 75550911 4223 55451 426 75628505
7870 57016 418 75551395 3588 55184 98 75628987
7870 57016 418 75551395 4223 55451 429 75628987
7870 57016 419 77750585 4223 55451 438 77837154
7870 57016 419 77750585 3590 55201 462 77837154
7870 57016 422 84193472 4222 55444 104 84307030
7870 57016 422 84193472 3588 55184 120 84307030
7870 57016 446 68187988 4222 55444 164 68222663
7870 57016 446 68187988 3589 55186 328 68222663
7870 57016 452 75551303 4222 55444 134 75628895
7870 57016 452 75551303 3589 55186 290 75628895
7870 57016 500 94643196 3588 55184 266 94808675
7870 57016 500 94643196 4222 55444 316 94808675
7870 57016 522 106469494 3588 55184 860 106658542
7870 57016 524 106476819 3588 55184 814 106665861
7870 57016 524 106476819 4222 55444 818 106665861
7870 57016 530 96742331 3589 55186 618 96915090
7870 57016 530 96742331 4222 55444 240 96915090
7870 57016 539 96741915 4223 55451 516 96914675
7870 57016 539 96741915 3587 55182 14 96914675
7870 57016 616 104077171 4222 55444 896 104261458
7870 57016 616 104077171 3588 55184 940 104261458
7870 57016 644 106445414 3589 55186 764 106634479
7870 57016 706 115786755 3590 55201 584 115977774
7870 57016 706 115786755 4223 55451 630 115977774
7870 57016 733 104071981 4222 55444 986 104256269
7870 57016 733 104071981 3590 55201 660 104256269
7870 57016 742 115772821 3589 55186 868 115963870
7870 57016 742 115772821 4223 55451 676 115963870
7870 57016 751 112996000 4222 55444 992 113184892
7870 57016 769 104071023 3590 55201 650 104255310
7870 57016 769 104071023 4223 55451 692 104255310
7870 57016 770 96751087 4222 55444 996 96923839
7870 57016 839 112989023 4306 55584 330 113177904
7870 57016 846 104069290 3589 55186 934 104253572
7870 57016 846 104069290 4223 55451 766 104253572
7870 57016 857 104068010 3590 55201 736 104252296
7870 57016 861 121117582 4223 55451 786 121309717
7870 57016 861 121117582 3590 55201 707 121309717
7870 57016 873 112984035 4223 55451 840 113172918
7870 57016 900 96754938 3590 55201 773 96927686
7870 57016 900 96754938 4224 55481 509 96927686
7870 57016 930 104064671 4224 55481 506 104248942
7870 57016 932 104065311 3590 55201 820 104249582
7870 57016 932 104065311 4224 55481 507 104249582
7870 57016 974 96756927 3590 55201 815 96929670
7870 57016 974 96756927 4223 55451 114 96929670
7870 57016 1000 96760980 4223 55451 974 96933721
7871 56902 108 60772257 4371 55830 814 60796346
7871 56902 112 62297696 4371 55830 818 62322601
7871 56902 116 63835647 4371 55830 807 63860930
7871 56902 128 57788351 4371 55830 226 57810629
7871 56902 175 57780465 4371 55830 280 57802736
7871 56902 246 54877491 4371 55830 377 54897768
7871 56902 250 56287698 4370 55534 6 56308949
7871 56902 270 60732329 4371 55830 658 60756401
7871 56902 286 54877889 4370 55534 56 54898166
7871 56902 316 63780080 4370 55534 972 63805341
7871 56902 338 59197371 4370 55534 76 59220557
7871 56902 355 62235074 4371 55830 568 62259966
7871 56902 356 63763189 4371 55830 595 63788451
7871 56902 372 57738212 4370 55534 112 57760478
7871 56902 392 62230002 4370 55534 928 62254892
7871 56902 439 63743946 4370 55534 888 63769201
7871 56902 446 56240448 4370 55534 182 56261638
7871 56902 458 57714736 4371 55830 482 57736978
7871 56902 470 62202659 4370 55534 806 62227542
7871 56902 486 60664901 4370 55534 740 60688928
7871 56902 542 84366246 3589 55186 30 84480574
7871 56902 542 84366246 4223 55451 209 84480574
7871 56902 548 77758140 3589 55186 98 77844710
7871 56902 614 65289364 4370 55534 870 65314890
7871 56902 624 75535935 4224 55481 482 75613492
7871 56902 624 75535935 3590 55201 202 75613492
7871 56902 646 68200076 4223 55451 124 68234771
7871 56902 646 68200076 3590 55201 174 68234771
7871 56902 652 66772081 4370 55534 902 66797771
7871 56902 676 77762308 4224 55481 466 77848885
7871 56902 680 75531126 4223 55451 92 75608678
7871 56902 686 68201344 4223 55451 82 68236038
7871 56902 708 75530926 4223 55451 98 75608477
7871 56902 708 75530926 3590 55201 122 75608477
7871 56902 724 68203358 4224 55481 404 68238053
7871 56902 730 66787321 4370 55534 944 66813013
7871 56902 736 66792799 4371 55830 628 66818489
7871 56902 767 68204255 4224 55481 364 68238956
7871 56902 812 66802857 4371 55830 706 66828547
7871 56902 813 65338631 4371 55830 708 65364161
7871 56902 838 68205565 4224 55481 328 68240266
7871 56902 870 87799212 4224 55481 312 87924641
7871 56902 876 74291369 4224 55481 253 74363352
7871 56902 907 74293078 4224 55481 164 74365061
7871 56902 917 74292482 4224 55481 212 74364465
7871 56902 930 65372624 4371 55830 840 65398149
7871 56902 946 74293339 4224 55481 178 74365322
7875 56980 2 58149704 4353 55532 276 58172246
7875 56980 33 61153552 4353 55532 768 61177917
7875 56980 75 61132164 4353 55532 690 61156522
7875 56980 132 56636509 4353 55532 452 56658037
7875 56980 132 56636509 4373 55811 12 56658037
7875 56980 166 55182582 4373 55811 28 55203095
7875 56980 166 55182582 4353 55532 450 55203095
7875 56980 173 56628449 4373 55811 30 56649963
7875 56980 186 59540361 4353 55532 574 59563793
7875 56980 197 61102067 4373 55811 996 61126396
7875 56980 197 61102067 4353 55532 564 61126396
7875 56980 199 61088226 4373 55811 975 61112544
7875 56980 208 55173551 4373 55811 60 55194061
7875 56980 228 58052075 4353 55532 499 58074534
7875 56980 230 59527182 4353 55532 521 59550605
7875 56980 238 61079523 4353 55532 525 61103831
7875 56980 240 61088140 4353 55532 580 61112458
7875 56980 257 56601100 4353 55532 470 56622601
7875 56980 259 58051788 4353 55532 468 58074247
7875 56980 298 58051533 4373 55811 70 58073992
7875 56980 330 55157472 4373 55811 100 55177972
7875 56980 331 56580772 4353 55532 486 56602256
7875 56980 333 56580880 4353 55532 488 56602364
7875 56980 334 56580526 4373 55811 103 56602010
7875 56980 435 62525953 4373 55811 806 62550920
7875 56980 457 57981088 4373 55811 274 58003513
7875 56980 476 60990993 4373 55811 736 61015245
7875 56980 500 60991091 4373 55811 731 61015343
7875 56980 533 65549269 4373 55811 640 65574818
7875 56980 546 66996539 4373 55811 706 67022272
7875 56980 562 77805714 4227 55481 482 77892385
7875 56980 562 77805714 4226 55475 142 77892385
7875 56980 562 77805714 3736 55214 186 77892385
7875 56980 564 77805984 4226 55475 140 77892655
7875 56980 642 84316594 4227 55481 428 84430689
7875 56980 642 84316594 4226 55475 102 84430689
7875 56980 651 68244818 4226 55475 132 68279693
7875 56980 698 74321088 4226 55475 48 74393115
7875 56980 698 74321088 3736 55214 86 74393115
7875 56980 698 74321088 4227 55481 410 74393115
7875 56980 714 67029912 4373 55811 866 67055658
7875 56980 730 67045496 4373 55811 902 67071220
7875 56980 770 74323339 4227 55481 377 74395373
7875 56980 813 74324412 4227 55481 326 74396448
7875 56980 831 64141024 4353 55532 582 64166373
7875 56980 886 64174534 4353 55532 624 64199878
7875 56980 976 62648996 4353 55532 713 62673984
7875 56980 978 64208227 4353 55532 715 64233568
7876 57002 8 84335066 4228 55484 240 84449188
7876 57002 14 84335003 4228 55484 192 84449125
7876 57002 19 87871832 4228 55484 230 87997696
7876 57002 32 93589108 4228 55484 235 93748864
7876 57002 50 77849425 4228 55484 248 77936280
7876 57002 68 87866917 4227 55481 12 87992759
7876 57002 74 93587745 4228 55484 310 93747500
7876 57002 78 93586505 4228 55484 350 93746254
7876 57002 90 74332361 4227 55481 47 74404423
7876 57002 92 77844552 4228 55484 372 77931378
7876 57002 98 84330918 4227 55481 21 84445039
7876 57002 119 96833481 4227 55481 36 97006139
7876 57002 129 77842772 4227 55481 54 77929585
7876 57002 133 77842958 4228 55484 394 77929771
7876 57002 142 84330434 4228 55484 393 84444555
7876 57002 153 93584506 4227 55481 78 93744252
7876 57002 161 74331397 4228 55484 416 74403455
7876 57002 202 84328450 4227 55481 62 84442564
7876 57002 206 87863331 4228 55484 381 87989156
7876 57002 233 74328785 4227 55481 180 74400838
7876 57002 239 77836605 4228 55484 462 77923418
7876 57002 239 77836605 4227 55481 178 77923418
7876 57002 253 77834655 4228 55484 485 77921466
7876 57002 264 84327659 4228 55484 429 84441772
7876 57002 266 84326965 4227 55481 106 84441078
7876 57002 287 84326854 4227 55481 144 84440967
7876 57002 317 77832708 4227 55481 213 77919514
7876 57002 337 96825929 4227 55481 200 96998588
7876 57002 340 93580062 4227 55481 190 93739803
7876 57002 345 67087742 4353 55532 626 67113489
7876 57002 348 74326609 4227 55481 210 74398652
7876 57002 376 96823517 4228 55484 516 96996184
7876 57002 384 77827130 4227 55481 256 77913922
7876 57002 397 84319808 4226 55475 7 84433901
7876 57002 398 77823309 4227 55481 340 77910065
7876 57002 412 93576853 4227 55481 307 93736581
7876 57002 418 93577598 4227 55481 270 93737331
7876 57002 424 77820554 4226 55475 60 77907296
7876 57002 453 93576277 4226 55475 14 93736005
7876 57002 454 93575147 4227 55481 353 93734873
7876 57002 454 93575147 4226 55475 10 93734873
7876 57002 454 93575147 3736 55214 14 93734873
7876 57002 460 96814836 4226 55475 18 96987517
7876 57002 470 87847057 4226 55475 5 87972735
7876 57002 478 93574283 4226 55475 40 93734004
7876 57002 478 93574283 4227 55481 398 93734004
7876 57002 510 106191156 4227 55481 561 106380795
7876 57002 510 106191156 3736 55214 883 106380795
7876 57002 524 106195862 4227 55481 606 106385491
7876 57002 544 121147623 4227 55481 621 121339734
7876 57002 561 106197200 4227 55481 646 106386816
7876 57002 574 102937927 4227 55481 688 103123268
7876 57002 595 112688684 4227 55481 756 112878520
7876 57002 611 102938584 4227 55481 731 103123923
7876 57002 612 102938337 4227 55481 690 103123676
7876 57002 631 112688687 4227 55481 758 112878523
7876 57002 653 96819211 4227 55481 774 96991889
7876 57002 654 102939513 4227 55481 730 103124848
7876 57002 728 102942723 4228 55484 528 103128057
7876 57002 739 96825485 4228 55484 538 96998144
7876 57002 750 115630068 4227 55481 826 115821423
7876 57002 774 102943309 4228 55484 534 103128643
7876 57002 774 102943309 4227 55481 854 103128643
7876 57002 780 96826839 4227 55481 893 96999505
7876 57002 789 115632235 4228 55484 554 115823585
7876 57002 789 115632235 4227 55481 913 115823585
7876 57002 806 102944765 4227 55481 888 103130098
7876 57002 806 102944765 4228 55484 564 103130098
7876 57002 815 96829972 4228 55484 574 97002644
7876 57002 815 96829972 4227 55481 936 97002644
7876 57002 830 123275845 4227 55481 904 123464423
7876 57002 843 106214376 4227 55481 922 106403911
7876 57002 843 106214376 4228 55484 614 106403911
7876 57002 845 106214706 4227 55481 970 106404242
7876 57002 873 115636023 4227 55481 941 115827367
7876 57002 910 115637837 4228 55484 676 115829183
7876 57002 912 112632461 4228 55484 672 112822447
7876 57002 933 102948856 4228 55484 649 103134178
7876 57002 933 102948856 4227 55481 994 103134178
7876 57002 936 96836814 4227 55481 16 97009479
7876 57002 952 115638558 4228 55484 718 115829895
7876 57002 954 115638831 4228 55484 711 115830168
7877 56898 28 59812886 4352 55533 240 59836464
7877 56898 47 54063040 4352 55533 253 54082815
7877 56898 65 58308469 4352 55533 266 58331166
7877 56898 112 59797901 4352 55533 740 59821466
7877 56898 168 54031926 4352 55533 338 54051696
7877 56898 176 55362952 4352 55533 346 55383605
7877 56898 206 58255680 4352 55533 356 58278312
7877 56898 214 59751888 4352 55533 656 59775432
7877 56898 246 54000241 4352 55533 418 54019990
7877 56898 343 55309486 4352 55533 473 55330095
7877 56898 408 59671600 4352 55533 519 59695098
7877 56898 408 59671600 4353 55532 116 59695098
7877 56898 438 56710476 4353 55532 206 56732039
7877 56898 528 65759192 4353 55532 796 65784788
7877 56898 581 77844552 4228 55484 372 77931378
7877 56898 582 77842467 4227 55481 60 77929279
7877 56898 586 74332361 4227 55481 47 74404423
7877 56898 603 65786502 4353 55532 914 65812093
7877 56898 620 62714428 4353 55532 889 62739434
7877 56898 624 77844301 4228 55484 356 77931127
7877 56898 624 77844301 4227 55481 2 77931127
7877 56898 640 67175126 4353 55532 916 67200939
7877 56898 735 64335699 4352 55533 600 64361059
7877 56898 784 77852292 4228 55484 182 77939152
7877 56898 820 61278314 4352 55533 642 61302770
7877 56898 826 77854316 4229 55501 452 77941176
7877 56898 872 68287555 4228 55484 100 68322658
7877 56898 877 67219593 4352 55533 701 67245460
7877 56898 896 62835567 4352 55533 684 62860621
7877 56898 899 62854655 4352 55533 732 62879707
7877 56898 931 64399021 4352 55533 794 64424374
7877 56898 939 62869581 4352 55533 764 62894631
7877 56898 981 65933866 4352 55533 864 65959485
8276 57067 15 451277762 3683 55178 538 451568187
8276 57067 15 451277762 3683 55245 538 451568187
8276 57067 41 449446349 3674 55182 838 449736159
8276 57067 49 451677814 3683 55178 518 451968386
8276 57067 49 451677814 3683 55245 514 451968386
8276 57067 120 450992064 3676 55186 298 451282438
8276 57067 123 453639529 3676 55186 230 453930765
8276 57067 146 454380672 3676 55186 268 454672164
8276 57067 159 455128858 3676 55186 274 455420529
8276 57067 160 455128809 3676 55186 276 455420480
8276 57067 164 448929730 3676 55186 338 449219373
8276 57067 182 454380648 3676 55186 314 454672140
8276 57067 198 455128822 3676 55186 318 455420493
8276 57067 234 455631646 3669 55481 1000 455923470
8276 57067 250 450048846 3676 55186 410 450338883
8276 57067 311 456133299 3669 55481 938 456425307
8276 57067 354 452731950 3674 55182 670 453022918
8276 57067 360 454668345 3671 55483 246 454959950
8276 57067 360 454668345 3676 55186 494 454959950
8276 57067 364 450547018 3674 55182 672 450837242
8276 57067 370 451283953 3674 55182 590 451574379
8276 57067 386 455393429 3676 55186 518 455685200
8276 57067 394 452490686 3669 55481 112 452781545
8276 57067 513 456610356 3669 55481 706 456902547
8276 57067 530 458830924 3671 55483 380 459123718
8276 57067 532 458101828 3669 55481 698 458394410
8276 57067 574 458527644 3671 55483 338 458820356
8276 57067 574 458527644 3669 55481 816 458820356
8276 57067 581 464177383 3671 55483 740 464471766
8276 57067 645 459932763 3676 55186 504 460225960
8276 57067 706 462924400 3671 55483 880 463218513
8276 57067 720 460325224 3669 55481 904 460618525
8276 57067 727 458318335 3671 55483 180 458610975
8276 57067 727 458318335 3676 55186 604 458610975
8276 57067 728 459032662 3676 55186 602 459325527
8276 57067 781 463325375 3678 55208 476 463619599
8276 57067 808 459018797 3676 55186 694 459311658
8276 57067 852 457778942 3676 55186 776 458071473
8276 57067 872 461449835 3678 55208 396 461743461
8276 57067 904 463609264 3678 55208 364 463903562
8276 57067 904 463609264 3671 55483 992 463903562
8276 57067 924 459431028 3678 55208 316 459724087
8276 57067 928 458715877 3678 55208 302 459008640
8276 57067 928 458715877 3676 55186 898 459008640
8276 57067 986 460867295 4526 55559 508 461160712
8276 57067 993 457447316 3678 55208 224 457739752
8277 57073 70 454987750 3683 55178 956 455279390
8277 57073 70 454987750 3683 55245 958 455279390
8277 57073 80 455688475 4526 55559 138 455980332
8277 57073 169 451567407 4526 55559 282 451857929
8277 57073 194 454287753 4526 55559 298 454579216
8277 57073 236 454405060 4526 55559 332 454696543
8277 57073 272 453717720 4526 55559 326 454008985
8277 57073 283 448805961 3680 55210 864 449095540
8277 57073 320 455685100 4526 55559 380 455976954
8277 57073 335 451631764 3683 55178 698 451922344
8277 57073 335 451631764 3683 55245 694 451922344
8277 57073 344 452884141 3676 55186 24 453175159
8277 57073 345 452884189 4526 55559 402 453175207
8277 57073 348 452092315 3676 55186 22 452383059
8277 57073 356 455088716 4526 55559 414 455380381
8277 57073 392 453670382 4526 55559 442 453961628
8277 57073 410 449560701 3683 55178 394 449850561
8277 57073 410 449560701 3683 55245 410 449850561
8277 57073 430 452967402 3683 55245 646 453258425
8277 57073 430 452967402 3683 55178 648 453258425
8277 57073 442 451277762 3683 55178 538 451568187
8277 57073 442 451277762 3683 55245 538 451568187
8277 57073 451 451277667 3683 55245 574 451568092
8277 57073 451 451277667 3683 55178 578 451568092
8277 57073 457 452566726 3676 55186 100 452857610
8277 57073 511 458691726 3678 55208 306 458984472
8277 57073 513 458715877 3678 55208 302 459008640
8277 57073 513 458715877 3676 55186 898 459008640
8277 57073 522 459397061 3678 55208 244 459690104
8277 57073 527 457447316 3678 55208 224 457739752
8277 57073 553 461423898 3678 55208 258 461717506
8277 57073 704 461912926 3678 55208 72 462206706
8277 57073 706 461190059 4526 55559 612 461483591
8277 57073 729 458273297 3678 55208 88 458565936
8277 57073 738 456484531 3683 55178 716 456776669
8277 57073 738 456484531 3683 55245 716 456776669
8277 57073 752 460409376 3678 55208 52 460702701
8277 57073 754 460409174 3678 55208 54 460702499
8277 57073 755 461190535 4526 55559 648 461484066
8277 57073 789 461117533 4526 55559 692 461411031
8277 57073 790 461834223 4526 55559 688 462127979
8277 57073 838 459944181 4526 55559 732 460237375
8277 57073 846 459137371 4526 55559 238 459430281
8277 57073 864 461955820 4526 55559 802 462249611
8277 57073 866 461243559 4526 55559 814 461537111
8277 57073 872 461355206 4526 55559 774 461648779
8277 57073 874 462052792 4526 55559 765 462346616
8277 57073 894 457081845 3683 55178 870 457374210
8277 57073 894 457081845 3683 55245 866 457374210
8277 57073 940 456507980 4526 55559 148 456800125
8277 57073 972 458573866 3691 55274 452 458866589
8277 57073 982 459225309 3691 55274 418 459518264
8277 57073 982 459225309 4526 55559 112 459518264
8277 57073 994 456472607 4526 55559 64 456764745
8278 56990 96 451644430 3807 55511 698 451935011
8278 56990 122 449207132 3807 55511 434 449496905
8278 56990 168 449963954 3807 55511 398 450253959
8278 56990 173 450778990 3807 55511 470 451069301
8278 56990 184 453613818 3807 55511 565 453905043
8278 56990 185 452743983 3807 55511 566 453034956
8278 56990 193 455601301 3807 55511 590 455893123
8278 56990 204 448854022 3807 55511 462 449143630
8278 56990 220 452081328 3807 55511 578 452372077
8278 56990 272 455768206 3691 55274 166 456060096
8278 56990 437 455787109 4526 55559 56 456079003
8278 56990 440 456472607 4526 55559 64 456764745
8278 56990 448 450123780 3683 55178 20 450413838
8278 56990 448 450123780 3683 55245 20 450413838
8278 56990 476 455688475 4526 55559 138 455980332
8278 56990 524 458573866 3691 55274 452 458866589
8278 56990 599 461346215 4526 55559 890 461639790
8278 56990 660 456339242 3691 55274 334 456631323
8278 56990 660 456339242 4526 55559 22 456631323
8278 56990 685 457674334 4526 55559 6 457966842
8278 56990 743 461867871 3691 55274 316 462161648
8278 56990 752 461867572 3691 55274 304 462161349
8278 56990 788 461246875 3691 55274 262 461540429
8278 56990 793 460427290 3691 55274 226 460720618
8278 56990 871 462365788 3691 55274 22 462659693
8278 56990 872 461033884 3691 55274 16 461327354
8279 57063 117 452202879 4683 55924 490 452493659
8279 57063 121 453236999 4683 55924 498 453528053
8279 57063 122 453148900 4683 55924 499 453439943
8279 57063 168 449372281 3807 55511 82 449662080
8279 57063 170 450530824 3808 55513 703 450821039
8279 57063 202 449289489 3807 55511 92 449579281
8279 57063 208 449744611 3807 55511 98 450034557
8279 57063 220 452872604 3807 55511 986 453163615
8279 57063 226 452872788 3807 55511 990 453163799
8279 57063 256 450368683 3807 55511 40 450658872
8279 57063 277 454957968 3807 55511 946 455249606
8279 57063 330 450147881 3807 55511 134 450437947
8279 57063 354 454759534 3807 55511 878 455051155
8279 57063 406 451010347 3807 55511 188 451300740
8279 57063 410 451217619 3807 55511 200 451508031
8279 57063 411 451218091 3807 55511 816 451508504
8279 57063 435 454538942 3807 55511 804 454830479
8279 57063 442 450567208 3807 55511 236 450857434
8279 57063 452 452082872 3807 55511 778 452373622
8279 57063 460 452346198 3807 55511 776 452637024
8279 57063 470 452735237 3807 55511 724 453026208
8279 57063 497 455373659 3807 55511 720 455665420
8279 57063 609 457758282 3807 55511 828 458050816
8279 57063 961 459382946 4683 55924 554 459675982
8279 57063 1000 457746110 4683 55924 640 458038643
8280 57061 22 454469639 4684 56226 479 454761149
8280 57061 30 453825813 4684 56226 470 454117104
8280 57061 42 451508493 4683 55924 2 451799000
8280 57061 75 456227293 4683 55924 974 456519336
8280 57061 75 456227293 4684 56226 514 456519336
8280 57061 101 452746264 4684 56226 498 453037236
8280 57061 108 454465980 4683 55924 940 454757485
8280 57061 115 456139897 4683 55924 928 456431916
8280 57061 122 449217746 4683 55924 97 449507515
8280 57061 138 451007182 4683 55924 70 451297563
8280 57061 143 452653235 4683 55924 114 452944169
8280 57061 186 453296862 4683 55924 158 453587941
8280 57061 212 450900730 4683 55924 152 451191073
8280 57061 235 453881748 4683 55924 820 454173064
8280 57061 276 453251249 4683 55924 237 453542311
8280 57061 284 449758318 4683 55924 218 450048261
8280 57061 349 454281098 4683 55924 700 454572558
8280 57061 354 456112189 4683 55924 684 456404192
8280 57061 355 454870148 4683 55924 688 455161785
8280 57061 362 448644489 4683 55924 328 448934046
8280 57061 375 451443629 4683 55924 304 451734119
8280 57061 398 454874331 4683 55924 656 455165971
8280 57061 420 452285002 4683 55924 396 452575809
8280 57061 560 459382946 4683 55924 554 459675982
8280 57061 612 457746110 4683 55924 640 458038643
8280 57061 633 460062574 4683 55924 665 460355808
8280 57061 650 458379586 4683 55924 664 458672230
8280 57061 700 456712653 4683 55924 725 457004875
8280 57061 770 457345328 4683 55924 844 457637737
8281 57042 76 453434129 4684 56226 36 453725266
8281 57042 79 455390286 4684 56226 972 455682054
8281 57042 118 455968948 4684 56226 936 456260896
8281 57042 118 455968948 4688 56008 488 456260896
8281 57042 155 456089891 4688 56008 492 456381887
8281 57042 165 450237772 4684 56226 170 450527922
8281 57042 168 449177818 4604 55983 628 449467591
8281 57042 210 449693485 4684 56226 212 449983429
8281 57042 370 449767877 4684 56226 368 450057826
8281 57042 388 452058248 4684 56226 386 452348980
8281 57042 407 450437307 4606 56223 870 450727509
8281 57042 464 453825813 4684 56226 470 454117104
8281 57042 472 454469639 4684 56226 479 454761149
8281 57042 479 455064372 4684 56226 528 455356012
8281 57042 479 455064372 4683 55924 997 455356012
8281 57042 495 456227293 4683 55924 974 456519336
8281 57042 495 456227293 4684 56226 514 456519336
8281 57042 504 458674543 4683 55924 956 458967288
8281 57042 710 461308534 4684 56226 756 461602100
8281 57042 730 457808055 4684 56226 774 458100585
8281 57042 754 460802788 4684 56226 789 461096183
8281 57042 764 457844519 4684 56226 804 458137050
8281 57042 799 459485792 4684 56226 870 459778891
8281 57042 978 457596236 4684 56226 992 457888731
8282 57041 86 449214892 4603 55999 644 449504661
8282 57041 332 450729652 4604 55983 950 451019937
8282 57041 332 450729652 4688 56008 340 451019937
8282 57041 500 455390534 4684 56226 38 455682302
8282 57041 520 455968948 4684 56226 936 456260896
8282 57041 520 455968948 4688 56008 488 456260896
8282 57041 540 455390286 4684 56226 972 455682054
8282 57041 564 458704503 4688 56008 620 458997262
8282 57041 574 459258440 4688 56008 654 459551404
8282 57041 615 456893149 4688 56008 356 457185420
8282 57041 646 457996267 4688 56008 740 458288813
8282 57041 650 457434171 4688 56008 304 457726598
8282 57041 669 462174433 4688 56008 712 462468284
8282 57041 786 461260642 4688 56008 842 461554200
8282 57041 825 461260817 4688 56008 886 461554374
8282 57041 834 460129771 4688 56008 890 460423019
8282 57041 862 462864944 4688 56008 945 463159042
8282 57041 924 458463605 4687 56338 518 458756282
8282 57041 924 458463605 4687 56369 516 458756282
8282 57041 992 458103287 4687 56369 438 458395869
8282 57041 992 458103287 4687 56338 440 458395869
8283 57064 39 456011821 4687 56369 10 456303783
8283 57064 39 456011821 4687 56338 10 456303783
8283 57064 68 452710113 4687 56369 92 453001068
8283 57064 68 452710113 4687 56338 90 453001068
8283 57064 70 454079644 4639 55944 640 454371054
8283 57064 85 450232972 4639 55944 614 450523118
8283 57064 92 451187772 4639 55944 660 451478174
8283 57064 103 453596749 4639 55944 590 453887972
8283 57064 103 453596749 4687 56369 138 453887972
8283 57064 103 453596749 4687 56338 132 453887972
8283 57064 139 451775648 4687 56369 124 452066251
8283 57064 139 451775648 4639 55944 610 452066251
8283 57064 139 451775648 4687 56338 124 452066251
8283 57064 153 454673990 4687 56338 142 454965592
8283 57064 153 454673990 4639 55944 598 454965592
8283 57064 153 454673990 4687 56369 142 454965592
8283 57064 170 450781586 4687 56369 163 451071896
8283 57064 170 450781586 4687 56338 165 451071896
8283 57064 216 449316434 4639 55944 532 449606217
8283 57064 230 454615222 4687 56338 180 454906799
8283 57064 230 454615222 4687 56369 180 454906799
8283 57064 230 454615222 4639 55944 547 454906799
8283 57064 241 450331926 4639 55944 540 450622105
8283 57064 241 450331926 4687 56338 202 450622105
8283 57064 241 450331926 4687 56369 206 450622105
8283 57064 242 448341009 4603 55999 998 448630494
8283 57064 244 449854418 4639 55944 494 450144386
8283 57064 281 450721811 4639 55944 514 451012096
8283 57064 282 448341069 4603 55999 990 448630554
8283 57064 282 448341069 4639 55944 492 448630554
8283 57064 283 448341063 4639 55944 488 448630548
8283 57064 291 451227298 4603 55999 954 451517709
8283 57064 332 451797128 4687 56369 284 452087734
8283 57064 332 451797128 4687 56338 284 452087734
8283 57064 372 450254713 4687 56338 322 450544869
8283 57064 372 450254713 4687 56369 324 450544869
8283 57064 416 451700854 4603 55999 914 451991434
8283 57064 417 451700855 4603 55999 874 451991435
8283 57064 429 452771634 4603 55999 826 453062622
8283 57064 458 451762590 4687 56338 451 452053189
8283 57064 458 451762590 4687 56369 443 452053189
8283 57064 492 453622547 4688 56008 6 453913778
8283 57064 492 453622547 4687 56338 446 453913778
8283 57064 492 453622547 4687 56369 446 453913778
8283 57064 644 459610259 4687 56369 696 459903382
8283 57064 644 459610259 4687 56338 692 459903382
8283 57064 717 460679503 4687 56338 732 460972886
8283 57064 717 460679503 4687 56369 728 460972886
8283 57064 730 458221885 4687 56338 278 458514504
8283 57064 730 458221885 4687 56369 274 458514504
8283 57064 780 456307765 4687 56338 232 456599839
8283 57064 780 456307765 4687 56369 234 456599839
8283 57064 990 459376527 4696 56354 480 459669548
8285 57048 56 452246059 4569 55631 740 452536851
8285 57048 82 451034308 4569 55631 438 451324709
8285 57048 164 449831656 4569 55631 470 450121620
8285 57048 172 451152661 4569 55631 478 451443063
8285 57048 186 454041177 4569 55631 566 454332572
8285 57048 192 452702739 4638 55956 986 452993698
8285 57048 192 452702739 4569 55631 570 452993698
8285 57048 220 451874709 4569 55631 498 452165363
8285 57048 240 455559341 4569 55631 546 455851157
8285 57048 240 455559341 4638 55956 958 455851157
8285 57048 274 453941536 4569 55631 506 454232906
8285 57048 294 451046391 4569 55631 518 451336794
8285 57048 312 453361238 4638 55956 882 453652338
